93,Asses loan risk,1275998167000
93,Assess eligibility,1275999029000
93,Reject application,1275999743000
93,Loan application rejected,1275999743000
94,Loan application received,1276162331000
94,Check application form completeness,1276162581000
94,Check credit history,1276162847000
94,Appraise property,1276163146000
94,Asses loan risk,1276163934000
94,Assess eligibility,1276165054000
94,Prepare acceptance pack,1276165693000
94,Check if home insurance quote is requested,1276166215000
94,Send acceptance pack,1276166764000
94,Verify repayment agreement,1276167407000
94,Approve application,1276167799000
94,Loan application approved,1276167799000
95,Loan application received,1276256288000
95,Check application form completeness,1276256522000
95,Appraise property,1276257078000
95,Check credit history,1276258402000
95,Asses loan risk,1276259572000
95,Assess eligibility,1276260512000
95,Reject application,1276261265000
95,Loan application rejected,1276261265000
96,Loan application received,1276516129000
96,Check application form completeness,1276516492000
96,Appraise property,1276516829000
96,Check credit history,1276518161000
96,Asses loan risk,1276518827000
96,Assess eligibility,1276519793000
96,Reject application,1276520187000
96,Loan application rejected,1276520187000
97,Loan application received,1276611757000
97,Check application form completeness,1276612084000
97,Check credit history,1276612251000
97,Appraise property,1276612618000
97,Asses loan risk,1276613054000
97,Assess eligibility,1276614165000
97,Reject application,1276614750000
97,Loan application rejected,1276614750000
98,Loan application received,1276705558000
98,Check application form completeness,1276705901000
98,Check credit history,1276706185000
98,Appraise property,1276706505000
98,Asses loan risk,1276706773000
98,Assess eligibility,1276707729000
98,Reject application,1276708258000
98,Loan application rejected,1276708258000
99,Loan application received,1276863874000
99,Check application form completeness,1276864204000
99,Appraise property,1276864871000
99,Check credit history,1276865531000
99,Asses loan risk,1276866416000
99,Assess eligibility,1276867371000
99,Reject application,1276867939000
99,Loan application rejected,1276867939000
100,Loan application received,1277132583000
100,Check application form completeness,1277132808000
100,Appraise property,1277133477000
100,Check credit history,1277134303000
100,Asses loan risk,1277135433000
100,Assess eligibility,1277136272000
100,Reject application,1277136903000
100,Loan application rejected,1277136903000
101,Loan application received,1277219057000
101,Check application form completeness,1277219366000
101,Check credit history,1277219936000
101,Appraise property,1277219958000
101,Asses loan risk,1277220866000
101,Assess eligibility,1277221742000
101,Reject application,1277222327000
101,Loan application rejected,1277222327000
102,Loan application received,1277377085000
102,Check application form completeness,1277377315000
102,Check credit history,1277377532000
102,Appraise property,1277378018000
102,Asses loan risk,1277378251000
102,Assess eligibility,1277379131000
102,Reject application,1277379571000
102,Loan application rejected,1277379571000
103,Loan application received,1277465283000
103,Check application form completeness,1277465579000
103,Check credit history,1277465992000
103,Appraise property,1277466155000
103,Asses loan risk,1277466718000
103,Assess eligibility,1277467411000
103,Prepare acceptance pack,1277468018000
103,Check if home insurance quote is requested,1277468793000
103,Send acceptance pack,1277469121000
103,Verify repayment agreement,1277469635000
103,Approve application,1277470401000
103,Loan application approved,1277470401000
104,Loan application received,1277734981000
104,Check application form completeness,1277735181000
104,Check credit history,1277735263000
104,Appraise property,1277735952000
104,Asses loan risk,1277736636000
104,Assess eligibility,1277737554000
104,Reject application,1277738112000
104,Loan application rejected,1277738112000
105,Loan application received,1277829502000
105,Check application form completeness,1277829787000
105,Return application back to applicant,1277830060000
105,Receive updated application,1277830352000
105,Check application form completeness,1277830551000
105,Return application back to applicant,1277830940000
105,Receive updated application,1277831255000
105,Check application form completeness,1277831583000
105,Appraise property,1277832196000
105,Check credit history,1277832797000
105,Asses loan risk,1277833535000
105,Assess eligibility,1277834902000
105,Reject application,1277835415000
105,Loan application rejected,1277835415000
106,Loan application received,1277990210000
106,Check application form completeness,1277990478000
106,Return application back to applicant,1277990902000
106,Receive updated application,1277991071000
106,Check application form completeness,1277991379000
106,Check credit history,1277991587000
106,Appraise property,1277991885000
106,Asses loan risk,1277992528000
106,Assess eligibility,1277993489000
106,Reject application,1277994407000
106,Loan application rejected,1277994407000
107,Loan application received,1278085410000
107,Check application form completeness,1278085701000
107,Check credit history,1278085960000
107,Appraise property,1278086198000
107,Asses loan risk,1278086849000
107,Assess eligibility,1278087464000
107,Reject application,1278088000000
107,Loan application rejected,1278088000000
108,Loan application received,1278412096000
108,Check application form completeness,1278412268000
108,Appraise property,1278413178000
108,Check credit history,1278413394000
108,Asses loan risk,1278414182000
108,Assess eligibility,1278415096000
108,Reject application,1278415816000
108,Loan application rejected,1278415816000
109,Loan application received,1278507711000
109,Check application form completeness,1278507959000
109,Check credit history,1278508071000
109,Appraise property,1278508454000
109,Asses loan risk,1278508703000
109,Assess eligibility,1278509252000
109,Reject application,1278509870000
109,Loan application rejected,1278509870000
110,Loan application received,1278603937000
110,Check application form completeness,1278604332000
110,Return application back to applicant,1278604716000
110,Receive updated application,1278605112000
110,Check application form completeness,1278605417000
110,Appraise property,1278606083000
110,Check credit history,1278606463000
110,Asses loan risk,1278607276000
110,Assess eligibility,1278608052000
110,Reject application,1278608791000
110,Loan application rejected,1278608791000
111,Loan application received,1278942671000
111,Check application form completeness,1278943129000
111,Check credit history,1278943210000
111,Appraise property,1278943762000
111,Asses loan risk,1278943965000
111,Assess eligibility,1278944827000
111,Reject application,1278945492000
111,Loan application rejected,1278945492000
112,Loan application received,1279038579000
112,Check application form completeness,1279038871000
112,Check credit history,1279039428000
112,Appraise property,1279039499000
112,Asses loan risk,1279040397000
112,Assess eligibility,1279041521000
112,Reject application,1279042034000
112,Loan application rejected,1279042034000
113,Loan application received,1279196909000
113,Check application form completeness,1279197233000
113,Appraise property,1279197843000
113,Check credit history,1279197854000
113,Asses loan risk,1279198860000
113,Assess eligibility,1279199431000
113,Prepare acceptance pack,1279199807000
113,Check if home insurance quote is requested,1279200431000
113,Send acceptance pack with insurance,1279201084000
113,Verify repayment agreement,1279201753000
113,Approve application,1279202226000
113,Loan application approved,1279202226000
114,Loan application received,1279289978000
114,Check application form completeness,1279290322000
114,Appraise property,1279290724000
114,Check credit history,1279291972000
114,Asses loan risk,1279292785000
114,Assess eligibility,1279293695000
114,Prepare acceptance pack,1279294381000
114,Check if home insurance quote is requested,1279295075000
114,Send acceptance pack with insurance,1279295579000
114,Verify repayment agreement,1279295946000
114,Cancel application,1279296612000
114,Loan application cancelled,1279296612000
115,Loan application received,1279625571000
115,Check application form completeness,1279625775000
115,Return application back to applicant,1279626142000
115,Receive updated application,1279626479000
115,Check application form completeness,1279626688000
115,Return application back to applicant,1279626895000
115,Receive updated application,1279627126000
115,Check application form completeness,1279627411000
115,Appraise property,1279627974000
115,Check credit history,1279628087000
115,Asses loan risk,1279628879000
115,Assess eligibility,1279630098000
115,Reject application,1279630715000
115,Loan application rejected,1279630715000
116,Loan application received,1279716850000
116,Check application form completeness,1279717108000
116,Return application back to applicant,1279717446000
116,Receive updated application,1279717754000
116,Check application form completeness,1279718083000
116,Check credit history,1279718385000
116,Appraise property,1279718813000
116,Asses loan risk,1279719200000
116,Assess eligibility,1279720338000
116,Reject application,1279720752000
116,Loan application rejected,1279720752000
117,Loan application received,1279806838000
117,Check application form completeness,1279807090000
117,Check credit history,1279807242000
117,Appraise property,1279807653000
117,Asses loan risk,1279808523000
117,Assess eligibility,1279809304000
117,Reject application,1279809821000
117,Loan application rejected,1279809821000
118,Loan application received,1280134968000
118,Check application form completeness,1280135244000
118,Check credit history,1280135265000
118,Appraise property,1280135808000
118,Asses loan risk,1280136377000
118,Assess eligibility,1280136972000
118,Reject application,1280137128000
118,Loan application rejected,1280137128000
119,Loan application received,1280162307000
119,Check application form completeness,1280162524000
119,Return application back to applicant,1280162792000
119,Receive updated application,1280163126000
119,Check application form completeness,1280163503000
119,Check credit history,1280163907000
119,Appraise property,1280164177000
119,Asses loan risk,1280164680000
119,Assess eligibility,1280165918000
119,Prepare acceptance pack,1280166418000
119,Check if home insurance quote is requested,1280166776000
119,Send acceptance pack with insurance,1280167368000
119,Verify repayment agreement,1280167903000
119,Approve application,1280168276000
119,Loan application approved,1280168276000
120,Loan application received,1280242435000
120,Check application form completeness,1280242641000
120,Check credit history,1280243060000
120,Appraise property,1280243406000
120,Asses loan risk,1280243773000
120,Assess eligibility,1280244697000
120,Prepare acceptance pack,1280245495000
120,Check if home insurance quote is requested,1280246121000
120,Send acceptance pack,1280246539000
120,Verify repayment agreement,1280247225000
120,Cancel application,1280247659000
120,Loan application cancelled,1280247659000
121,Loan application received,1280396516000
121,Check application form completeness,1280396765000
121,Appraise property,1280397424000
121,Check credit history,1280397838000
121,Asses loan risk,1280398473000
121,Assess eligibility,1280399290000
121,Reject application,1280399963000
121,Loan application rejected,1280399963000
122,Loan application received,1280484718000
122,Check application form completeness,1280485163000
122,Check credit history,1280485453000
122,Appraise property,1280485992000
122,Asses loan risk,1280486380000
122,Assess eligibility,1280487472000
122,Reject application,1280488042000
122,Loan application rejected,1280488042000
123,Loan application received,1280757708000
123,Check application form completeness,1280758028000
123,Appraise property,1280758725000
123,Check credit history,1280760601000
123,Asses loan risk,1280761400000
123,Assess eligibility,1280762295000
123,Prepare acceptance pack,1280762894000
123,Check if home insurance quote is requested,1280763676000
123,Send acceptance pack,1280763962000
123,Verify repayment agreement,1280764591000
123,Cancel application,1280765132000
123,Loan application cancelled,1280765132000
124,Loan application received,1280846321000
124,Check application form completeness,1280846636000
124,Check credit history,1280847037000
124,Appraise property,1280847061000
124,Asses loan risk,1280847784000
124,Assess eligibility,1280848561000
124,Prepare acceptance pack,1280849259000
124,Check if home insurance quote is requested,1280850011000
124,Send acceptance pack,1280850603000
124,Verify repayment agreement,1280851364000
124,Cancel application,1280852006000
124,Loan application cancelled,1280852006000
125,Loan application received,1280933186000
125,Check application form completeness,1280933428000
125,Appraise property,1280933980000
125,Check credit history,1280934485000
125,Asses loan risk,1280935117000
125,Assess eligibility,1280935938000
125,Reject application,1280936523000
125,Loan application rejected,1280936523000
126,Loan application received,1281098358000
126,Check application form completeness,1281098714000
126,Check credit history,1281099166000
126,Appraise property,1281099375000
126,Asses loan risk,1281100036000
126,Assess eligibility,1281101192000
126,Reject application,1281101710000
126,Loan application rejected,1281101710000
127,Loan application received,1281365883000
127,Check application form completeness,1281366161000
127,Check credit history,1281366620000
127,Appraise property,1281366884000
127,Asses loan risk,1281367676000
127,Assess eligibility,1281368709000
127,Reject application,1281369066000
127,Loan application rejected,1281369066000
128,Loan application received,1281521564000
128,Check application form completeness,1281521823000
128,Check credit history,1281522599000
128,Appraise property,1281522694000
128,Asses loan risk,1281523465000
128,Assess eligibility,1281524554000
128,Reject application,1281525204000
128,Loan application rejected,1281525204000
129,Loan application received,1281612402000
129,Check application form completeness,1281612691000
129,Return application back to applicant,1281612919000
129,Receive updated application,1281613137000
129,Check application form completeness,1281613488000
129,Return application back to applicant,1281613870000
129,Receive updated application,1281614223000
129,Check application form completeness,1281614478000
129,Check credit history,1281614604000
129,Appraise property,1281615328000
129,Asses loan risk,1281615711000
129,Assess eligibility,1281616591000
129,Prepare acceptance pack,1281617178000
129,Check if home insurance quote is requested,1281617889000
129,Send acceptance pack with insurance,1281618468000
129,Verify repayment agreement,1281619313000
129,Approve application,1281620053000
129,Loan application approved,1281620053000
130,Loan application received,1281715627000
130,Check application form completeness,1281715974000
130,Appraise property,1281716560000
130,Check credit history,1281717165000
130,Asses loan risk,1281718314000
130,Assess eligibility,1281719452000
130,Reject application,1281719987000
130,Loan application rejected,1281719987000
131,Loan application received,1282045926000
131,Check application form completeness,1282046243000
131,Return application back to applicant,1282046627000
131,Receive updated application,1282046995000
131,Check application form completeness,1282047308000
131,Check credit history,1282047640000
131,Appraise property,1282047989000
131,Asses loan risk,1282048577000
131,Assess eligibility,1282049337000
131,Prepare acceptance pack,1282049778000
131,Check if home insurance quote is requested,1282050371000
131,Send acceptance pack,1282051070000
131,Verify repayment agreement,1282051719000
131,Approve application,1282052257000
131,Loan application approved,1282052257000
132,Loan application received,1282133681000
132,Check application form completeness,1282133935000
132,Check credit history,1282134379000
132,Appraise property,1282134546000
132,Asses loan risk,1282135251000
132,Assess eligibility,1282136200000
132,Reject application,1282136885000
132,Loan application rejected,1282136885000
133,Loan application received,1282224478000
133,Check application form completeness,1282224795000
133,Check credit history,1282225226000
133,Appraise property,1282225558000
133,Asses loan risk,1282226167000
133,Assess eligibility,1282226918000
133,Reject application,1282227390000
133,Loan application rejected,1282227390000
134,Loan application received,1282304179000
134,Check application form completeness,1282304407000
134,Check credit history,1282304603000
134,Appraise property,1282304912000
134,Asses loan risk,1282305443000
134,Assess eligibility,1282306552000
134,Reject application,1282307262000
134,Loan application rejected,1282307262000
135,Loan application received,1282576770000
135,Check application form completeness,1282577123000
135,Return application back to applicant,1282577295000
135,Receive updated application,1282577613000
135,Check application form completeness,1282577920000
135,Return application back to applicant,1282578112000
135,Receive updated application,1282578426000
135,Check application form completeness,1282578841000
135,Check credit history,1282579224000
135,Appraise property,1282579530000
135,Asses loan risk,1282580290000
135,Assess eligibility,1282581166000
135,Reject application,1282581729000
135,Loan application rejected,1282581729000
136,Loan application received,1282736828000
136,Check application form completeness,1282737130000
136,Return application back to applicant,1282737417000
136,Receive updated application,1282737739000
136,Check application form completeness,1282737919000
136,Appraise property,1282738370000
136,Check credit history,1282738702000
136,Asses loan risk,1282739497000
136,Assess eligibility,1282740212000
136,Reject application,1282740792000
136,Loan application rejected,1282740792000
137,Loan application received,1282820308000
137,Check application form completeness,1282820752000
137,Check credit history,1282820924000
137,Appraise property,1282821280000
137,Asses loan risk,1282821766000
137,Assess eligibility,1282822831000
137,Prepare acceptance pack,1282823251000
137,Check if home insurance quote is requested,1282823774000
137,Send acceptance pack,1282824539000
137,Verify repayment agreement,1282825342000
137,Cancel application,1282825661000
137,Loan application cancelled,1282825661000
138,Loan application received,1282907953000
138,Check application form completeness,1282908312000
138,Appraise property,1282908881000
138,Check credit history,1282911352000
138,Asses loan risk,1282912236000
138,Assess eligibility,1282913177000
138,Reject application,1282913724000
138,Loan application rejected,1282913724000
139,Loan application received,1283167837000
139,Check application form completeness,1283168167000
139,Appraise property,1283168772000
139,Check credit history,1283169440000
139,Asses loan risk,1283170561000
139,Assess eligibility,1283171533000
139,Prepare acceptance pack,1283172137000
139,Check if home insurance quote is requested,1283172717000
139,Send acceptance pack with insurance,1283173551000
139,Verify repayment agreement,1283173941000
139,Approve application,1283174523000
139,Loan application approved,1283174523000
140,Loan application received,1283261606000
140,Check application form completeness,1283261901000
140,Check credit history,1283262436000
140,Appraise property,1283262482000
140,Asses loan risk,1283263140000
140,Assess eligibility,1283263803000
140,Prepare acceptance pack,1283264209000
140,Check if home insurance quote is requested,1283265050000
140,Send acceptance pack with insurance,1283265847000
140,Verify repayment agreement,1283266486000
140,Cancel application,1283267054000
140,Loan application cancelled,1283267054000
141,Loan application received,1283425466000
141,Check application form completeness,1283425659000
141,Appraise property,1283426263000
141,Check credit history,1283427041000
141,Asses loan risk,1283427968000
141,Assess eligibility,1283428761000
141,Prepare acceptance pack,1283429358000
141,Check if home insurance quote is requested,1283429981000
141,Send acceptance pack with insurance,1283430495000
141,Verify repayment agreement,1283431155000
141,Approve application,1283431746000
141,Loan application approved,1283431746000
142,Loan application received,1283507275000
142,Check application form completeness,1283507531000
142,Appraise property,1283507988000
142,Check credit history,1283509033000
142,Asses loan risk,1283509841000
142,Assess eligibility,1283510550000
142,Reject application,1283511132000
142,Loan application rejected,1283511132000
143,Loan application received,1283780538000
143,Check application form completeness,1283780860000
143,Appraise property,1283781257000
143,Check credit history,1283781584000
143,Asses loan risk,1283781994000
143,Assess eligibility,1283782760000
143,Prepare acceptance pack,1283783253000
143,Check if home insurance quote is requested,1283783897000
143,Send acceptance pack with insurance,1283784146000
143,Verify repayment agreement,1283784764000
143,Approve application,1283785367000
143,Loan application approved,1283785367000
144,Loan application received,1283874118000
144,Check application form completeness,1283874429000
144,Return application back to applicant,1283874714000
144,Receive updated application,1283875046000
144,Check application form completeness,1283875283000
144,Check credit history,1283875685000
144,Appraise property,1283875836000
144,Asses loan risk,1283876544000
144,Assess eligibility,1283877587000
144,Reject application,1283878523000
144,Loan application rejected,1283878523000
145,Loan application received,1284022888000
145,Check application form completeness,1284023229000
145,Appraise property,1284023698000
145,Check credit history,1284026972000
145,Asses loan risk,1284027684000
145,Assess eligibility,1284028648000
145,Prepare acceptance pack,1284029380000
145,Check if home insurance quote is requested,1284030027000
145,Send acceptance pack with insurance,1284030650000
145,Verify repayment agreement,1284030928000
145,Approve application,1284031371000
145,Loan application approved,1284031371000
146,Loan application received,1284114294000
146,Check application form completeness,1284114699000
146,Return application back to applicant,1284114984000
146,Receive updated application,1284115266000
146,Check application form completeness,1284115583000
146,Appraise property,1284116252000
146,Check credit history,1284116621000
146,Asses loan risk,1284117782000
146,Assess eligibility,1284118624000
146,Prepare acceptance pack,1284119226000
146,Check if home insurance quote is requested,1284119782000
146,Send acceptance pack with insurance,1284120323000
146,Verify repayment agreement,1284120686000
146,Approve application,1284121243000
146,Loan application approved,1284121243000
147,Loan application received,1284377712000
147,Check application form completeness,1284377940000
147,Appraise property,1284378474000
147,Check credit history,1284379346000
147,Asses loan risk,1284380460000
147,Assess eligibility,1284381280000
147,Prepare acceptance pack,1284381865000
147,Check if home insurance quote is requested,1284382767000
147,Send acceptance pack,1284383293000
147,Verify repayment agreement,1284383907000
147,Approve application,1284384727000
147,Loan application approved,1284384727000
148,Loan application received,1284473668000
148,Check application form completeness,1284473917000
148,Appraise property,1284474490000
148,Check credit history,1284476124000
148,Asses loan risk,1284477203000
148,Assess eligibility,1284478011000
148,Prepare acceptance pack,1284478645000
148,Check if home insurance quote is requested,1284479202000
148,Send acceptance pack with insurance,1284479681000
148,Verify repayment agreement,1284480252000
148,Approve application,1284480910000
148,Loan application approved,1284480910000
149,Loan application received,1284557971000
149,Check application form completeness,1284558184000
149,Check credit history,1284558253000
149,Appraise property,1284558697000
149,Asses loan risk,1284558853000
149,Assess eligibility,1284559618000
149,Prepare acceptance pack,1284560492000
149,Check if home insurance quote is requested,1284561026000
149,Send acceptance pack,1284561476000
149,Verify repayment agreement,1284562102000
149,Cancel application,1284562950000
149,Loan application cancelled,1284562950000
150,Loan application received,1284654680000
150,Check application form completeness,1284654980000
150,Check credit history,1284655050000
150,Asses loan risk,1284655686000
150,Appraise property,1284655707000
150,Assess eligibility,1284656408000
150,Reject application,1284656969000
150,Loan application rejected,1284656969000
151,Loan application received,1284974792000
151,Check application form completeness,1284975122000
151,Return application back to applicant,1284975496000
151,Receive updated application,1284975748000
151,Check application form completeness,1284976037000
151,Appraise property,1284976694000
151,Check credit history,1284977433000
151,Asses loan risk,1284978468000
151,Assess eligibility,1284979733000
151,Reject application,1284980348000
151,Loan application rejected,1284980348000
152,Loan application received,1285072825000
152,Check application form completeness,1285073077000
152,Return application back to applicant,1285073370000
152,Receive updated application,1285073637000
152,Check application form completeness,1285074043000
152,Check credit history,1285074359000
152,Appraise property,1285074625000
152,Asses loan risk,1285075354000
152,Assess eligibility,1285076027000
152,Prepare acceptance pack,1285076551000
152,Check if home insurance quote is requested,1285077067000
152,Send acceptance pack,1285077749000
152,Verify repayment agreement,1285078514000
152,Approve application,1285078914000
152,Loan application approved,1285078914000
153,Loan application received,1285166271000
153,Check application form completeness,1285166529000
153,Appraise property,1285166906000
153,Check credit history,1285167091000
153,Asses loan risk,1285167932000
153,Assess eligibility,1285168978000
153,Reject application,1285169742000
153,Loan application rejected,1285169742000
154,Loan application received,1285253377000
154,Check application form completeness,1285253663000
154,Appraise property,1285254187000
154,Check credit history,1285255344000
154,Asses loan risk,1285256402000
154,Assess eligibility,1285257551000
154,Reject application,1285257967000
154,Loan application rejected,1285257967000
155,Loan application received,1285581022000
155,Check application form completeness,1285581338000
155,Check credit history,1285581497000
155,Appraise property,1285581936000
155,Asses loan risk,1285582718000
155,Assess eligibility,1285583617000
155,Prepare acceptance pack,1285584317000
155,Check if home insurance quote is requested,1285584943000
155,Send acceptance pack with insurance,1285585598000
155,Verify repayment agreement,1285586245000
155,Approve application,1285586710000
155,Loan application approved,1285586710000
156,Loan application received,1285675329000
156,Check application form completeness,1285675660000
156,Check credit history,1285676066000
156,Appraise property,1285676165000
156,Asses loan risk,1285677138000
156,Assess eligibility,1285677804000
156,Reject application,1285678246000
156,Loan application rejected,1285678246000
157,Loan application received,1285769629000
157,Check application form completeness,1285769873000
157,Appraise property,1285770355000
157,Check credit history,1285771507000
157,Asses loan risk,1285772457000
157,Assess eligibility,1285773229000
157,Reject application,1285774034000
157,Loan application rejected,1285774034000
158,Loan application received,1285864931000
158,Check application form completeness,1285865192000
158,Return application back to applicant,1285865432000
158,Receive updated application,1285865738000
158,Check application form completeness,1285866021000
158,Return application back to applicant,1285866303000
158,Receive updated application,1285866634000
158,Check application form completeness,1285866839000
158,Check credit history,1285867078000
158,Appraise property,1285867330000
158,Asses loan risk,1285868079000
158,Assess eligibility,1285868856000
158,Reject application,1285869537000
158,Loan application rejected,1285869537000
159,Loan application received,1286184738000
159,Check application form completeness,1286185038000
159,Appraise property,1286185708000
159,Check credit history,1286185789000
159,Asses loan risk,1286186746000
159,Assess eligibility,1286187746000
159,Reject application,1286188416000
159,Loan application rejected,1286188416000
160,Loan application received,1286283855000
160,Check application form completeness,1286284182000
160,Return application back to applicant,1286284518000
160,Receive updated application,1286284757000
160,Check application form completeness,1286285054000
160,Return application back to applicant,1286285508000
160,Receive updated application,1286285865000
160,Check application form completeness,1286286159000
160,Check credit history,1286286697000
160,Appraise property,1286286946000
160,Asses loan risk,1286287735000
160,Assess eligibility,1286288570000
160,Reject application,1286289007000
160,Loan application rejected,1286289007000
161,Loan application received,1286378560000
161,Check application form completeness,1286378792000
161,Check credit history,1286379147000
161,Appraise property,1286379376000
161,Asses loan risk,1286380161000
161,Assess eligibility,1286381207000
161,Prepare acceptance pack,1286381769000
161,Check if home insurance quote is requested,1286382190000
161,Send acceptance pack,1286382901000
161,Verify repayment agreement,1286383524000
161,Approve application,1286384226000
161,Loan application approved,1286384226000
162,Loan application received,1286538672000
162,Check application form completeness,1286539020000
162,Check credit history,1286539521000
162,Appraise property,1286539621000
162,Asses loan risk,1286540392000
162,Assess eligibility,1286541586000
162,Reject application,1286542086000
162,Loan application rejected,1286542086000
163,Loan application received,1286802158000
163,Check application form completeness,1286802452000
163,Appraise property,1286802929000
163,Check credit history,1286804652000
163,Asses loan risk,1286805286000
163,Assess eligibility,1286806166000
163,Reject application,1286806856000
163,Loan application rejected,1286806856000
164,Loan application received,1286966051000
164,Check application form completeness,1286966425000
164,Appraise property,1286966926000
164,Check credit history,1286967175000
164,Asses loan risk,1286968101000
164,Assess eligibility,1286969129000
164,Reject application,1286969706000
164,Loan application rejected,1286969706000
165,Loan application received,1286986761000
165,Check application form completeness,1286987163000
165,Appraise property,1286987765000
165,Check credit history,1286987855000
165,Asses loan risk,1286988631000
165,Assess eligibility,1286989304000
165,Reject application,1286989942000
165,Loan application rejected,1286989942000
166,Loan application received,1287143540000
166,Check application form completeness,1287143697000
166,Check credit history,1287143788000
166,Appraise property,1287144211000
166,Asses loan risk,1287144883000
166,Assess eligibility,1287145864000
166,Reject application,1287146431000
166,Loan application rejected,1287146431000
167,Loan application received,1287407926000
167,Check application form completeness,1287408256000
167,Check credit history,1287408296000
167,Appraise property,1287408712000
167,Asses loan risk,1287409268000
167,Assess eligibility,1287409797000
167,Reject application,1287410449000
167,Loan application rejected,1287410449000
168,Loan application received,1287498415000
168,Check application form completeness,1287498786000
168,Check credit history,1287498929000
168,Appraise property,1287499616000
168,Asses loan risk,1287499978000
168,Assess eligibility,1287500873000
168,Prepare acceptance pack,1287501578000
168,Check if home insurance quote is requested,1287502104000
168,Send acceptance pack,1287502648000
168,Verify repayment agreement,1287503288000
168,Cancel application,1287504037000
168,Loan application cancelled,1287504037000
169,Loan application received,1287589952000
169,Check application form completeness,1287590257000
169,Check credit history,1287590338000
169,Appraise property,1287590858000
169,Asses loan risk,1287591041000
169,Assess eligibility,1287591584000
169,Prepare acceptance pack,1287592245000
169,Check if home insurance quote is requested,1287593070000
169,Send acceptance pack with insurance,1287593819000
169,Verify repayment agreement,1287594294000
169,Approve application,1287594891000
169,Loan application approved,1287594891000
170,Loan application received,1287747750000
170,Check application form completeness,1287747959000
170,Check credit history,1287748214000
170,Appraise property,1287748405000
170,Asses loan risk,1287749288000
170,Assess eligibility,1287750255000
170,Reject application,1287750816000
170,Loan application rejected,1287750816000
171,Loan application received,1288014928000
171,Check application form completeness,1288015243000
171,Appraise property,1288015761000
171,Check credit history,1288016427000
171,Asses loan risk,1288017676000
171,Assess eligibility,1288018909000
171,Prepare acceptance pack,1288019419000
171,Check if home insurance quote is requested,1288019889000
171,Send acceptance pack,1288020539000
171,Verify repayment agreement,1288021026000
171,Cancel application,1288021558000
171,Loan application cancelled,1288021558000
172,Loan application received,1288105886000
172,Check application form completeness,1288106235000
172,Return application back to applicant,1288106450000
172,Receive updated application,1288106721000
172,Check application form completeness,1288107063000
172,Check credit history,1288107170000
172,Asses loan risk,1288107799000
172,Appraise property,1288107856000
172,Assess eligibility,1288108734000
172,Reject application,1288109271000
172,Loan application rejected,1288109271000
173,Loan application received,1288268063000
173,Check application form completeness,1288268400000
173,Check credit history,1288268704000
173,Appraise property,1288268931000
173,Asses loan risk,1288269663000
173,Assess eligibility,1288270809000
173,Prepare acceptance pack,1288271414000
173,Check if home insurance quote is requested,1288272162000
173,Send acceptance pack with insurance,1288272787000
173,Verify repayment agreement,1288273178000
173,Cancel application,1288273821000
173,Loan application cancelled,1288273821000
174,Loan application received,1288361894000
174,Check application form completeness,1288362153000
174,Appraise property,1288362788000
174,Check credit history,1288363488000
174,Asses loan risk,1288364472000
174,Assess eligibility,1288365596000
174,Reject application,1288366163000
174,Loan application rejected,1288366163000
175,Loan application received,1288626912000
175,Check application form completeness,1288627176000
175,Check credit history,1288627559000
175,Appraise property,1288627587000
175,Asses loan risk,1288628139000
175,Assess eligibility,1288629135000
175,Reject application,1288629945000
175,Loan application rejected,1288629945000
176,Loan application received,1288777161000
176,Check application form completeness,1288777464000
176,Check credit history,1288777885000
176,Appraise property,1288778189000
176,Asses loan risk,1288778574000
176,Assess eligibility,1288779617000
176,Reject application,1288780281000
176,Loan application rejected,1288780281000
177,Loan application received,1288865036000
177,Check application form completeness,1288865288000
177,Check credit history,1288865608000
177,Appraise property,1288865948000
177,Asses loan risk,1288866500000
177,Assess eligibility,1288867345000
177,Reject application,1288867958000
177,Loan application rejected,1288867958000
178,Loan application received,1288952925000
178,Check application form completeness,1288953296000
178,Return application back to applicant,1288953615000
178,Receive updated application,1288953815000
178,Check application form completeness,1288954125000
178,Appraise property,1288954717000
178,Check credit history,1288955264000
178,Asses loan risk,1288956230000
178,Assess eligibility,1288957209000
178,Prepare acceptance pack,1288957764000
178,Check if home insurance quote is requested,1288958180000
178,Send acceptance pack,1288958631000
178,Verify repayment agreement,1288959190000
178,Approve application,1288959969000
178,Loan application approved,1288959969000
179,Loan application received,1288975650000
179,Check application form completeness,1288975959000
179,Check credit history,1288976066000
179,Appraise property,1288976772000
179,Asses loan risk,1288977037000
179,Assess eligibility,1288978283000
179,Reject application,1288978927000
179,Loan application rejected,1288978927000
180,Loan application received,1289302932000
180,Check application form completeness,1289303280000
180,Return application back to applicant,1289303567000
180,Receive updated application,1289303835000
180,Check application form completeness,1289304160000
180,Appraise property,1289304837000
180,Check credit history,1289305623000
180,Asses loan risk,1289306430000
180,Assess eligibility,1289307520000
180,Prepare acceptance pack,1289307914000
180,Check if home insurance quote is requested,1289308659000
180,Send acceptance pack,1289309258000
180,Verify repayment agreement,1289309743000
180,Cancel application,1289310168000
180,Loan application cancelled,1289310168000
181,Loan application received,1289403572000
181,Check application form completeness,1289403790000
181,Appraise property,1289404287000
181,Check credit history,1289405763000
181,Asses loan risk,1289406372000
181,Assess eligibility,1289407095000
181,Reject application,1289407697000
181,Loan application rejected,1289407697000
182,Loan application received,1289561568000
182,Check application form completeness,1289561947000
